corp_code,name,position,compensation,salary_source,salary_type
00121288,,미등기임원,"147,721,000",미등기임원,estimate
00121288,,"등기이사(사외이사, 감사위원회 위원 제외)","330,992,000",임원전체보수유형,estimate
00121288,,사외이사(감사위원회 위원 제외),"12,000,000",임원전체보수유형,estimate
00121288,,감사위원회 위원,-,임원전체보수유형,estimate
00121288,,감사,"12,000,000",임원전체보수유형,estimate
00146269,-,-,-,개인별보수,exact
00146269,,미등기임원,"99,863,000",미등기임원,estimate
00146269,,"등기이사(사외이사, 감사위원회 위원 제외)","230,500,000",임원전체보수유형,estimate
00146269,,사외이사(감사위원회 위원 제외),"30,600,000",임원전체보수유형,estimate
00146269,,감사위원회 위원,-,임원전체보수유형,estimate
00146269,,감사,"149,800,000",임원전체보수유형,estimate
00130091,-,-,-,개인별보수,exact
00130091,,미등기임원,-,미등기임원,estimate
00130091,,"등기이사(사외이사, 감사위원회 위원 제외)","240,050,000",임원전체보수유형,estimate
00130091,,사외이사(감사위원회 위원 제외),"36,000,000",임원전체보수유형,estimate
00130091,,감사위원회 위원,-,임원전체보수유형,estimate
00130091,,감사,"87,000,000",임원전체보수유형,estimate
00138729,이인범,부회장,"1,074,000,000",개인별보수,exact
00138729,,미등기임원,"187,000,000",미등기임원,estimate
00138729,,"등기이사(사외이사, 감사위원회 위원 제외)","428,000,000",임원전체보수유형,estimate
00138729,,사외이사(감사위원회 위원 제외),"33,000,000",임원전체보수유형,estimate
00138729,,감사위원회 위원,-,임원전체보수유형,estimate
00138729,,감사,"37,000,000",임원전체보수유형,estimate
00172936,-,-,-,개인별보수,exact
00172936,,미등기임원,"119,000,000",미등기임원,estimate
00172936,,"등기이사(사외이사, 감사위원회 위원 제외)","444,000,000",임원전체보수유형,estimate
00172936,,사외이사(감사위원회 위원 제외),-,임원전체보수유형,estimate
00172936,,감사위원회 위원,"24,000,000",임원전체보수유형,estimate
00172936,,감사,-,임원전체보수유형,estimate
00151395,박주현,부사장,"1,104,000,000",개인별보수,exact
00151395,박도현,대표이사,"1,284,000,000",개인별보수,exact
00151395,,미등기임원,"99,000,000",미등기임원,estimate
00151395,,"등기이사(사외이사, 감사위원회 위원 제외)","831,000,000",임원전체보수유형,estimate
00151395,,사외이사(감사위원회 위원 제외),-,임원전체보수유형,estimate
00151395,,감사위원회 위원,-,임원전체보수유형,estimate
00151395,,감사,"40,000,000",임원전체보수유형,estimate
00153126,윤석빈,대표이사,"708,106,000",개인별보수,exact
00153126,,미등기임원,"500,790,000",미등기임원,estimate
00153126,,"등기이사(사외이사, 감사위원회 위원 제외)","323,494,000",임원전체보수유형,estimate
00153126,,사외이사(감사위원회 위원 제외),"32,400,000",임원전체보수유형,estimate
00153126,,감사위원회 위원,-,임원전체보수유형,estimate
00153126,,감사,"50,610,000",임원전체보수유형,estimate
00653024,-,-,-,개인별보수,exact
00653024,,미등기임원,"329,000,000",미등기임원,estimate
00653024,,"등기이사(사외이사, 감사위원회 위원 제외)","272,000,000",임원전체보수유형,estimate
00653024,,사외이사(감사위원회 위원 제외),-,임원전체보수유형,estimate
00653024,,감사위원회 위원,"60,000,000",임원전체보수유형,estimate
00653024,,감사,-,임원전체보수유형,estimate
00203582,-,-,-,개인별보수,exact
00203582,,미등기임원,"130,000,000",미등기임원,estimate
00203582,,"등기이사(사외이사, 감사위원회 위원 제외)","199,000,000",임원전체보수유형,estimate
00203582,,사외이사(감사위원회 위원 제외),-,임원전체보수유형,estimate
00203582,,감사위원회 위원,"36,000,000",임원전체보수유형,estimate
00203582,,감사,-,임원전체보수유형,estimate
00165583,천정식,대표이사,"537,000,000",개인별보수,exact
00165583,구자용,대표이사,"5,928,000,000",개인별보수,exact
00165583,,미등기임원,"861,000,000",미등기임원,estimate
00165583,,"등기이사(사외이사, 감사위원회 위원 제외)","2,296,000,000",임원전체보수유형,estimate
00165583,,사외이사(감사위원회 위원 제외),-,임원전체보수유형,estimate
00165583,,감사위원회 위원,"73,000,000",임원전체보수유형,estimate
00165583,,감사,-,임원전체보수유형,estimate
00860332,조정호,사내이사회장,"2,733,000,000",개인별보수,exact
00860332,김용범,"대표이사
부회장","83,270,000,000",개인별보수,exact
00860332,,미등기임원,"294,000,000",미등기임원,estimate
00860332,,"등기이사(사외이사, 감사위원회 위원 제외)","43,001,000,000",임원전체보수유형,estimate
00860332,,사외이사(감사위원회 위원 제외),"72,000,000",임원전체보수유형,estimate
00860332,,감사위원회 위원,"72,000,000",임원전체보수유형,estimate
00860332,,감사,-,임원전체보수유형,estimate
00159023,유영상,대표이사,"3,083,000,000",개인별보수,exact
00159023,강종렬,사내이사,"5,194,000,000",개인별보수,exact
00159023,,미등기임원,"579,000,000",미등기임원,estimate
00159023,,"등기이사(사외이사, 감사위원회 위원 제외)","1,666,000,000",임원전체보수유형,estimate
00159023,,사외이사(감사위원회 위원 제외),"150,000,000",임원전체보수유형,estimate
00159023,,감사위원회 위원,"158,000,000",임원전체보수유형,estimate
00159023,,감사,-,임원전체보수유형,estimate
01562589,노진서,사장,"1,270,000,000",개인별보수,exact
01562589,구본준,회장,"5,554,000,000",개인별보수,exact
01562589,,미등기임원,"375,000,000",미등기임원,estimate
01562589,,"등기이사(사외이사, 감사위원회 위원 제외)","2,415,000,000",임원전체보수유형,estimate
01562589,,사외이사(감사위원회 위원 제외),"72,000,000",임원전체보수유형,estimate
01562589,,감사위원회 위원,"72,000,000",임원전체보수유형,estimate
01562589,,감사,-,임원전체보수유형,estimate
00138297,-,-,-,개인별보수,exact
00138297,,미등기임원,"143,000,000",미등기임원,estimate
00138297,,"등기이사(사외이사, 감사위원회 위원 제외)","220,000,000",임원전체보수유형,estimate
00138297,,사외이사(감사위원회 위원 제외),"36,000,000",임원전체보수유형,estimate
00138297,,감사위원회 위원,-,임원전체보수유형,estimate
00138297,,감사,"86,000,000",임원전체보수유형,estimate
00159795,이명화 ,대표이사,"1,012,000,000",개인별보수,exact
00159795,조문수,대표이사,"1,134,000,000",개인별보수,exact
00159795,,미등기임원,"96,000,000",미등기임원,estimate
00159795,,"등기이사(사외이사, 감사위원회 위원 제외)","749,000,000",임원전체보수유형,estimate
00159795,,사외이사(감사위원회 위원 제외),"39,000,000",임원전체보수유형,estimate
00159795,,감사위원회 위원,-,임원전체보수유형,estimate
00159795,,감사,"35,000,000",임원전체보수유형,estimate
00118521,-,-,-,개인별보수,exact
00118521,,미등기임원,"240,000,000",미등기임원,estimate
00118521,,"등기이사(사외이사, 감사위원회 위원 제외)","449,000,000",임원전체보수유형,estimate
00118521,,사외이사(감사위원회 위원 제외),"52,000,000",임원전체보수유형,estimate
00118521,,감사위원회 위원,-,임원전체보수유형,estimate
00118521,,감사,"38,000,000",임원전체보수유형,estimate
00105952,명노현,부회장,"2,818,000,000",개인별보수,exact
00105952,구자열,이사회의장,"5,765,000,000",개인별보수,exact
00105952,구자은,회장,"7,031,000,000",개인별보수,exact
00105952,,미등기임원,"492,000,000",미등기임원,estimate
00105952,,"등기이사(사외이사, 감사위원회 위원 제외)","5,205,000,000",임원전체보수유형,estimate
00105952,,사외이사(감사위원회 위원 제외),"69,000,000",임원전체보수유형,estimate
00105952,,감사위원회 위원,"69,000,000",임원전체보수유형,estimate
00105952,,감사,-,임원전체보수유형,estimate
00160621,-,-,-,개인별보수,exact
00160621,,미등기임원,"141,000,000",미등기임원,estimate
00160621,,"등기이사(사외이사, 감사위원회 위원 제외)","257,000,000",임원전체보수유형,estimate
00160621,,사외이사(감사위원회 위원 제외),"24,000,000",임원전체보수유형,estimate
00160621,,감사위원회 위원,-,임원전체보수유형,estimate
00160621,,감사,"36,000,000",임원전체보수유형,estimate
00539274,최성수,대표이사,"602,000,000",개인별보수,exact
00539274,박현주,부회장,"1,253,000,000",개인별보수,exact
00539274,임창욱,대표이사/회장,"2,088,000,000",개인별보수,exact
00539274,,미등기임원,"230,000,000",미등기임원,estimate
00539274,,"등기이사(사외이사, 감사위원회 위원 제외)","1,012,000,000",임원전체보수유형,estimate
00539274,,사외이사(감사위원회 위원 제외),"41,000,000",임원전체보수유형,estimate
00539274,,감사위원회 위원,-,임원전체보수유형,estimate
00539274,,감사,"72,000,000",임원전체보수유형,estimate
01180118,-,-,-,개인별보수,exact
01180118,-,-,-,개인별보수,exact
01180118,-,-,-,개인별보수,exact
01180118,-,-,-,개인별보수,exact
01180118,,미등기임원,-,미등기임원,estimate
01180118,,미등기임원,-,미등기임원,estimate
01180118,,미등기임원,-,미등기임원,estimate
01180118,,미등기임원,-,미등기임원,estimate
01180118,,"등기이사(사외이사, 감사위원회 위원 제외)","1,000,000",임원전체보수유형,estimate
01180118,,"등기이사(사외이사, 감사위원회 위원 제외)","1,000,000",임원전체보수유형,estimate
01180118,,"등기이사(사외이사, 감사위원회 위원 제외)","1,000,000",임원전체보수유형,estimate
01180118,,"등기이사(사외이사, 감사위원회 위원 제외)","1,000,000",임원전체보수유형,estimate
01180118,,사외이사(감사위원회 위원 제외),-,임원전체보수유형,estimate
01180118,,사외이사(감사위원회 위원 제외),-,임원전체보수유형,estimate
01180118,,사외이사(감사위원회 위원 제외),-,임원전체보수유형,estimate
01180118,,사외이사(감사위원회 위원 제외),-,임원전체보수유형,estimate
01180118,,감사위원회 위원,-,임원전체보수유형,estimate
01180118,,감사위원회 위원,-,임원전체보수유형,estimate
01180118,,감사위원회 위원,-,임원전체보수유형,estimate
01180118,,감사위원회 위원,-,임원전체보수유형,estimate
01180118,,감사,"1,500,000",임원전체보수유형,estimate
01180118,,감사,"1,500,000",임원전체보수유형,estimate
01180118,,감사,"1,500,000",임원전체보수유형,estimate
01180118,,감사,"1,500,000",임원전체보수유형,estimate
01244601,-,-,-,개인별보수,exact
01244601,,미등기임원,"230,000,000",미등기임원,estimate
01244601,,"등기이사(사외이사, 감사위원회 위원 제외)","31,000,000",임원전체보수유형,estimate
01244601,,사외이사(감사위원회 위원 제외),"43,000,000",임원전체보수유형,estimate
01244601,,감사위원회 위원,"43,000,000",임원전체보수유형,estimate
01244601,,감사,-,임원전체보수유형,estimate
00150244,최경택,부사장,"759,015,600",개인별보수,exact
00150244,김인규,대표이사,"1,205,337,276",개인별보수,exact
00150244,,미등기임원,"558,145,296",미등기임원,estimate
00150244,,"등기이사(사외이사, 감사위원회 위원 제외)","982,176,438",임원전체보수유형,estimate
00150244,,사외이사(감사위원회 위원 제외),-,임원전체보수유형,estimate
00150244,,감사위원회 위원,"44,000,000",임원전체보수유형,estimate
00150244,,감사,-,임원전체보수유형,estimate
00108977,구정모,대표이사,"2,896,602,000",개인별보수,exact
00108977,,미등기임원,"82,020,000",미등기임원,estimate
00108977,,"등기이사(사외이사, 감사위원회 위원 제외)","1,001,904,000",임원전체보수유형,estimate
